"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","total_sq_footage","total_baths","logsaleprice","logBSMTFinSF1","logTotalBSMTSF","logGrLivArea"
353,50,"RL",60,9084,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","Mn","LwQ",236,"Rec",380,0,616,"GasA","TA","N","SBrkr",616,495,0,1111,0,1,1,0,3,1,"TA",5,"Typ",0,"NoData","Detchd",1941,"Unf",1,200,"TA","Fa","Y",48,0,0,0,0,0,"NoData","NoData","NoData",0,3,2008,"ConLw","Normal",95000,1727,1.5,11.4616426968431,5.46806014113513,6.42486902390539,7.01301578963963
354,30,"RM",60,8520,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,1928,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Gd","Y","SBrkr",720,0,0,720,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",2005,"Unf",2,484,"TA","TA","Y",106,0,0,0,0,0,"NoData","NoData","NoData",0,5,2010,"WD","Normal",105900,1344,1,11.5702599744155,0,6.4377516497364,6.5792512120101
355,50,"RL",60,8400,"Pave","NoData","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1940,2000,"Gable","CompShg","Wd Sdng","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",388,"Unf",0,552,940,"GasA","Ex","Y","SBrkr",1192,403,0,1595,0,0,1,0,2,1,"TA",6,"Typ",2,"Gd","Attchd",1940,"Unf",1,240,"TA","TA","Y",0,0,108,0,0,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",140000,2535,1,11.8494048444231,5.96357934361845,6.84694313958538,7.37462901521894
356,20,"RL",105,11249,"Pave","NoData","IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","No","ALQ",334,"BLQ",544,322,1200,"GasA","Ex","Y","SBrkr",1200,0,0,1200,1,0,2,0,3,1,"Gd",6,"Typ",0,"NoData","Attchd",1995,"RFn",2,521,"TA","TA","Y",0,26,0,0,0,0,"NoData","NoData","NoData",0,8,2007,"WD","Normal",177500,2400,3,12.0867315216846,5.81413053182507,7.09090982207998,7.09007683577609
358,120,"RM",44,4224,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,5,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",874,"Unf",0,268,1142,"GasA","TA","Y","SBrkr",1142,0,0,1142,1,0,1,1,3,1,"TA",6,"Typ",1,"Po","Attchd",1976,"Fin",2,528,"TA","TA","Y",536,90,0,0,0,0,"NoData","MnPrv","NoData",0,8,2007,"WD","Normal",134000,2284,2.5,11.8056025415918,6.77422388635761,7.04141166379481,7.04053639021596
359,80,"RL",92,6930,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",5,4,1958,1958,"Hip","CompShg","Wd Sdng","ImStucc","BrkFace",120,"TA","TA","CBlock","TA","TA","Av","BLQ",300,"Rec",294,468,1062,"GasA","Ex","Y","FuseF",1352,0,0,1352,0,1,1,0,3,1,"Gd",6,"Min2",0,"NoData","BuiltIn",1958,"Unf",1,288,"TA","TA","Y",168,0,294,0,0,0,"NoData","NoData","NoData",0,7,2006,"WD","Abnorml",130000,2414,1.5,11.7752974217158,5.70711026474888,6.96885037834195,7.20934025660291
360,60,"RL",78,12011,"Pave","NoData","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",530,"Gd","TA","PConc","Gd","TA","Av","GLQ",956,"Unf",0,130,1086,"GasA","Ex","Y","SBrkr",1086,838,0,1924,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1998,"RFn",2,592,"TA","TA","Y",208,75,0,0,374,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",280000,3010,3.5,12.5425484535736,6.86380339145295,6.99117688712121,7.56216163122565
363,85,"RL",64,7301,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",7,5,2003,2003,"Gable","CompShg","HdBoard","HdBoard","BrkFace",500,"Gd","TA","Slab","NoData","NoData","NoData","NoData",0,"NoData",0,0,0,"GasA","Ex","Y","SBrkr",495,1427,0,1922,0,0,3,0,4,1,"Gd",7,"Typ",1,"Ex","BuiltIn",2003,"RFn",2,672,"TA","TA","Y",0,0,177,0,0,0,"NoData","NoData","NoData",0,7,2009,"ConLD","Normal",198500,1922,3,12.1985494168801,0,0,7.56112158953024
364,160,"RM",21,1680,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,8,1972,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",510,"TA","TA","CBlock","TA","TA","No","ALQ",162,"Unf",0,321,483,"GasA","Gd","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"Gd",5,"Typ",0,"NoData","Detchd",1972,"Unf",1,264,"TA","TA","Y",250,0,0,0,0,0,"NoData","NoData","NoData",0,5,2009,"WD","Normal",118000,1470,1.5,11.6784483779882,5.09375020080676,6.18208490671663,6.89467003943348
366,70,"RM",59,10690,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,7,1920,1997,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Fa","No","Rec",456,"Unf",0,216,672,"GasA","Gd","Y","FuseA",672,672,0,1344,0,0,1,0,3,1,"TA",6,"Typ",0,"NoData","Detchd",1964,"Unf",1,468,"TA","Fa","Y",0,128,218,0,0,0,"NoData","NoData","NoData",0,7,2009,"WD","Normal",147000,2016,1,11.8981946684588,6.12468339089421,6.51174532964473,7.20340552108309
368,80,"RL",101,9150,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",305,"TA","TA","CBlock","Gd","TA","Gd","GLQ",371,"Unf",0,728,1099,"GasA","Gd","Y","SBrkr",1431,0,0,1431,0,1,1,0,3,1,"TA",6,"Typ",1,"Gd","Basment",1962,"RFn",1,296,"TA","TA","Y",64,110,0,0,0,0,"NoData","NoData","NoData",0,12,2008,"WD","Normal",165000,2530,1.5,12.0137068134704,5.91889385427315,7.00306545878646,7.26612877955645
369,20,"RL",78,7800,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","PConc","TA","TA","No","LwQ",540,"Unf",0,728,1268,"GasA","Gd","Y","SBrkr",1268,0,0,1268,0,0,1,0,2,1,"TA",7,"Typ",1,"Gd","Attchd",1954,"Fin",1,244,"TA","TA","Y",0,98,0,0,0,0,"NoData","NoData","NoData",0,3,2010,"WD","Normal",132000,2536,1,11.7905647772974,6.29341927884648,7.14598446771439,7.14519613499717
372,50,"RL",80,17120,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Feedr","Norm","1Fam","1.5Fin",4,4,1959,1959,"Gable","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","NoData","NoData","NoData","NoData",0,"NoData",0,0,0,"GasA","TA","Y","SBrkr",1120,468,0,1588,0,0,2,0,4,1,"TA",7,"Min2",1,"Gd","Detchd",1991,"Fin",2,680,"TA","TA","N",0,59,0,0,0,0,"NoData","NoData","NoData",0,7,2008,"WD","Normal",134432,1588,2,11.8088212126465,0,0,7.37023064180708
373,120,"RL",50,7175,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",623,"LwQ",121,0,744,"GasA","TA","Y","SBrkr",752,0,0,752,1,0,1,0,2,1,"TA",4,"Typ",0,"NoData","Attchd",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,"NoData","MnPrv","NoData",0,2,2010,"WD","Normal",125000,1496,2,11.7360770162524,6.43615036836943,6.61338421837956,6.62273632394984
374,20,"RL",79,10634,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",428,"LwQ",180,0,608,"GasA","TA","Y","SBrkr",1319,0,0,1319,1,0,1,0,3,1,"TA",5,"Min2",0,"NoData","Attchd",1953,"Unf",1,270,"TA","TA","Y",66,0,0,0,0,0,"NoData","GdWo","NoData",0,11,2009,"WD","Normal",123000,1927,2,11.7199477644028,6.06145691892802,6.4118182677099,7.18462915271731
375,60,"RL",65,8200,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1081,0,1928,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,"NoData","NoData","NoData",0,7,2007,"WD","Normal",219500,2775,2.5,12.2991120672956,0,6.7428806357919,7.56423847517049
377,85,"RL",57,8846,"Pave","NoData","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",298,"Unf",0,572,870,"GasA","Ex","Y","SBrkr",914,0,0,914,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",1998,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"WD","Normal",148000,1784,1,11.9049743094802,5.70044357339069,6.7696419768525,6.81783057145415
378,60,"FV",102,11143,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1580,1580,"GasA","Ex","Y","SBrkr",1580,886,0,2466,0,0,3,0,4,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"RFn",2,610,"TA","TA","Y",159,214,0,0,0,0,"NoData","NoData","NoData",0,12,2007,"WD","Normal",340000,4046,3,12.7367038377645,0,7.36581283720947,7.81035268372429
379,20,"RL",88,11394,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,2,2010,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",350,"Gd","TA","PConc","Ex","TA","Av","GLQ",1445,"Unf",0,411,1856,"GasA","Ex","Y","SBrkr",1856,0,0,1856,1,0,1,1,1,1,"Ex",8,"Typ",1,"Ex","Attchd",2010,"Fin",3,834,"TA","TA","Y",113,0,0,0,0,0,"NoData","NoData","NoData",0,6,2010,"New","Partial",394432,3712,2.5,12.88520456961,7.27655640271871,7.52671756135271,7.52617891334615
380,60,"RL",60,8123,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,982,982,"GasA","Ex","Y","SBrkr",1007,793,0,1800,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"Fin",2,463,"TA","TA","Y",100,63,0,0,0,0,"NoData","NoData","NoData",0,6,2009,"WD","Normal",179000,2782,2.5,12.0951466713995,0,6.89060912014717,7.49554194388426
381,50,"RL",50,5000,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",218,"Unf",0,808,1026,"GasA","TA","Y","SBrkr",1026,665,0,1691,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1924,"Unf",1,308,"TA","TA","Y",0,0,242,0,0,0,"NoData","NoData","NoData",0,5,2010,"WD","Normal",127000,2717,2,11.7519502394255,5.3890717298165,6.93439720992856,7.43307534889858
382,20,"FV",60,7200,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,1293,1293,"GasA","Ex","Y","SBrkr",1301,0,0,1301,1,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2006,"RFn",2,572,"TA","TA","Y",216,121,0,0,0,0,"NoData","NoData","NoData",0,8,2006,"New","Partial",187750,2594,3,12.1428718958439,0,7.16549347506085,7.1708884785125
383,60,"RL",79,9245,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,939,939,"GasA","Ex","Y","SBrkr",939,858,0,1797,0,0,2,1,3,1,"Gd",8,"Typ",0,"NoData","Attchd",2006,"RFn",2,639,"TA","TA","Y",144,53,0,0,0,0,"NoData","NoData","NoData",0,4,2007,"WD","Normal",213500,2736,2.5,12.2713967954806,0,6.84587987526405,7.49387388678356
384,45,"RH",60,9000,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1.5Unf",6,3,1928,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,784,784,"GasA","TA","N","FuseA",784,0,0,784,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",1950,"Unf",2,360,"Fa","Fa","N",0,0,91,0,0,0,"NoData","NoData","NoData",0,10,2009,"WD","Normal",76000,1568,1,11.2385017770766,0,6.66568371778241,6.66440902035041
386,120,"RL",43,3182,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1232,1256,"GasA","Ex","Y","SBrkr",1269,0,0,1269,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","Attchd",2004,"Fin",2,430,"TA","TA","Y",146,20,0,0,144,0,"NoData","NoData","NoData",0,4,2010,"WD","Normal",192000,2525,2,12.1652558593297,3.2188758248682,7.13648320859025,7.14598446771439
387,50,"RL",58,8410,"Pave","NoData","Reg","Lvl","AllPub","FR2","Gtl","Edwards","Feedr","Norm","1Fam","1.5Fin",5,3,1910,1996,"Gambrel","CompShg","Wd Sdng","VinylSd","None",0,"TA","Fa","PConc","TA","TA","No","Unf",0,"Unf",0,658,658,"GasA","TA","Y","SBrkr",658,526,0,1184,0,0,1,0,5,1,"TA",8,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","N",0,151,0,0,0,0,"NoData","NoData","NoData",0,5,2006,"WD","AdjLand",81000,1842,1,11.3022167792574,0,6.49072353450251,7.07665381544395
388,80,"RL",72,7200,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Hip","CompShg","MetalSd","MetalSd","BrkFace",255,"TA","TA","CBlock","TA","TA","Av","ALQ",631,"Unf",0,410,1041,"GasA","Ex","Y","SBrkr",1125,0,0,1125,1,0,1,0,3,1,"TA",6,"Typ",1,"Fa","Detchd",1977,"Unf",1,352,"TA","TA","Y",296,0,0,0,0,0,"NoData","GdWo","NoData",0,10,2009,"WD","Abnorml",125000,2166,2,11.7360770162524,6.44888939414686,6.94889722231331,7.02553831463852
389,20,"RL",93,9382,"Pave","NoData","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",125,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1468,1468,"GasA","Ex","Y","SBrkr",1479,0,0,1479,0,0,2,0,3,1,"Gd",6,"Typ",0,"NoData","Attchd",1999,"RFn",2,577,"TA","TA","Y",120,25,0,0,0,0,"NoData","NoData","NoData",0,7,2008,"WD","Normal",191000,2947,2,12.1600339426172,0,7.29233717617388,7.2991214627108
390,60,"RL",96,12474,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",10,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",272,"Ex","TA","PConc","Ex","TA","Av","GLQ",1280,"Unf",0,402,1682,"GasA","Ex","Y","SBrkr",1742,590,0,2332,1,0,2,1,3,1,"Ex",9,"Typ",1,"Ex","BuiltIn",2008,"Fin",3,846,"TA","TA","Y",196,134,0,0,0,0,"NoData","NoData","NoData",0,8,2008,"New","Partial",426000,4014,3.5,12.9621969726666,7.15539630189673,7.42833319419081,7.75448154747038
391,50,"RL",50,8405,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,8,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Gd","No","Rec",241,"BLQ",391,229,861,"GasA","Ex","Y","SBrkr",961,406,0,1367,1,0,1,0,4,1,"TA",7,"Typ",0,"NoData","Detchd",1978,"Unf",1,384,"TA","TA","Y",0,130,112,0,0,0,"NoData","MnPrv","NoData",0,4,2008,"WD","Normal",119000,2228,2,11.6868871754197,5.48893772615669,6.75925527066369,7.22037383672395
392,60,"RL",71,12209,"Pave","NoData","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","2Story",6,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","No","ALQ",690,"Unf",0,114,804,"GasA","Ex","Y","SBrkr",804,1157,0,1961,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2001,"Fin",2,560,"TA","TA","Y",125,192,0,0,0,0,"NoData","NoData","NoData",0,6,2009,"WD","Normal",215000,2765,3.5,12.2783979582618,6.53813982376767,6.69084227741856,7.58120982619635
395,50,"RL",60,10134,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,735,735,"GasA","Gd","Y","FuseA",735,299,0,1034,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",1940,"Unf",1,240,"TA","TA","Y",0,39,0,0,0,0,"NoData","NoData","NoData",0,7,2007,"WD","Normal",109000,1769,1,11.5991123354811,0,6.60123011872888,6.94119005506837
396,20,"RL",68,9571,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",739,"Unf",0,405,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",0,"NoData","Attchd",1956,"Unf",1,596,"TA","TA","Y",44,0,0,0,0,0,"NoData","NoData","NoData",0,6,2010,"WD","Normal",129000,2288,2,11.7675754352517,6.60665018619822,7.04315991598834,7.04228617193974
397,20,"RL",60,7200,"Pave","NoData","Reg","Low","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",777,"Unf",0,117,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,2,1,"TA",6,"Typ",0,"NoData","Detchd",1985,"RFn",2,600,"TA","TA","Y",215,0,0,0,0,0,"NoData","NoData","NoData",0,9,2009,"WD","Normal",123000,1788,1,11.7199477644028,6.65672652417839,6.79682371827486,6.79570577517351
398,60,"RL",69,7590,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",5,5,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,"TA","TA","CBlock","TA","TA","No","ALQ",540,"Unf",0,324,864,"GasA","TA","Y","SBrkr",876,936,0,1812,0,0,2,0,4,1,"TA",8,"Typ",1,"TA","Attchd",1962,"RFn",1,264,"TA","TA","Y",0,168,0,0,0,0,"NoData","NoData","NoData",0,7,2007,"WD","Normal",169500,2676,2,12.0406141054903,6.29341927884648,6.76272950693188,7.50218648660292
399,30,"RM",60,8967,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,2,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","BrkTil","Fa","Po","No","Unf",0,"Unf",0,961,961,"GasA","Gd","Y","Mix",1077,0,0,1077,0,0,1,0,2,1,"TA",6,"Maj2",0,"NoData","Detchd",1920,"Unf",1,338,"Po","Po","N",0,0,0,0,0,0,"NoData","NoData","NoData",0,11,2007,"WD","Abnorml",67000,2038,1,11.1124628236349,0,6.86901445066571,6.98193467715639
400,60,"FV",65,8125,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",100,"Gd","TA","PConc","Gd","TA","No","GLQ",812,"Unf",0,280,1092,"GasA","Ex","Y","SBrkr",1112,438,0,1550,1,0,2,0,2,1,"Gd",7,"Typ",0,"NoData","Attchd",2007,"Fin",2,438,"TA","TA","Y",0,168,0,0,0,0,"NoData","NoData","NoData",0,10,2009,"WD","Normal",241000,2642,3,12.3925563618418,6.70073110954781,6.99668148817654,7.34601020991329
401,120,"RL",38,14963,"Pave","NoData","IR2","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",786,"Unf",0,474,1260,"GasA","Ex","Y","SBrkr",1288,0,0,1288,1,0,1,1,1,1,"Ex",4,"Typ",2,"Gd","Attchd",1996,"Fin",2,500,"TA","TA","Y",120,30,0,0,224,0,"NoData","NoData","NoData",0,12,2008,"WD","Normal",245500,2548,2.5,12.4110562995282,6.6682282484174,7.13966033596492,7.1608459066643
402,20,"RL",65,8767,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1286,1310,"GasA","Ex","Y","SBrkr",1310,0,0,1310,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,400,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"New","Partial",164990,2620,2,12.0136462059405,3.2188758248682,7.1785454837637,7.1777824161952
403,30,"RL",60,10200,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,1940,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"TA",4,"Typ",0,"NoData","Detchd",1940,"Unf",1,240,"TA","TA","N",168,0,0,0,0,0,"NoData","GdPrv","NoData",0,8,2008,"WD","Normal",108000,1344,1,11.5898957653227,0,6.51174532964473,6.51025834052315
404,60,"RL",93,12090,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",650,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1141,1141,"GasA","Gd","Y","SBrkr",1165,1098,0,2263,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","BuiltIn",1998,"Fin",2,420,"TA","TA","Y",144,123,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"WD","Abnorml",258000,3404,2.5,12.4607187398652,0,7.04053639021596,7.72444664563354
407,50,"RL",51,10480,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","Ex","Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"TA",6,"Maj2",0,"NoData","Detchd",1936,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,3,2008,"WD","Normal",115000,2703,1,11.6526961029598,0,6.97073007814353,7.40184157874383
408,70,"RL",63,15576,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1915,1976,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,840,0,1680,0,0,2,0,4,1,"TA",8,"Typ",0,"NoData","Attchd",1960,"Unf",1,308,"TA","TA","Y",0,0,160,0,0,0,"NoData","NoData","NoData",0,3,2008,"WD","Normal",177000,2520,2,12.0839106612575,0,6.73459165997295,7.4265490723973
